File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
id089.png,Full,1689,3300,2645.439483,1.24743,969.498061,0.511974,0.457905,3.740695,3778.877957,735.927113,4290.943849,4.836,2631.047459,14.392025,0,1327.891511,37.629114,0,4172.7285,118.215349,0,655.991811,79.935302,0
id090.png,Full,3427,6825,6502.608539,1.049579,2223.884441,0.441687,0.401609,2.575384,10185.937995,1261.906401,9079.034509,7.278,6495.994116,6.614423,0,2874.482398,14.781361,0,9032.597495,46.437014,0,1235.85402,26.052382,0
id091.png,Full,2995,6187,4565.936492,1.355034,1629.216724,0.489214,0.457905,2.074765,6367.757117,1053.310101,7082.135125,4.603,4565.046611,0.889881,0,2252.031896,1.806059,0,7076.461222,5.673903,0,1050.43097,2.879131,0
id092.png,Full,3129,6560,5993.795378,1.094465,2131.790091,0.479021,0.423333,2.543525,8840.671882,1392.591078,9072.164475,5.031,5989.670112,4.125266,0,2878.033063,8.956223,0,9043.891118,28.273356,0,1377.091005,15.500073,0
id093.png,Full,4011,7865,7197.776803,1.092699,2524.578284,0.44734,0.423333,2.032441,11161.403843,1369.010078,10197.429055,7.199,7197.632268,0.144535,0,3244.937137,0.292246,0,10196.510937,0.918118,0,1368.545962,0.464115,0
id094.png,Full,2695,5585,4755.055937,1.174539,1717.698178,0.474622,0.45001,2.43959,7071.781502,1029.329628,7148.897792,4.35,4752.301627,2.75431,0,2268.960703,6.021887,0,7129.979475,18.918317,0,1018.958909,10.370719,0
id095.png,Full,3386,6194,5029.424576,1.231552,1839.412988,0.499079,0.45001,2.985326,7248.952774,1299.863675,7961.530363,5.633,5009.11564,20.308936,0,2484.172746,49.46966,0,7806.116844,155.413519,0,1204.190998,95.672677,0
id096.png,Full,2649,5534,5561.027247,0.99514,2000.174315,0.471508,0.419079,2.717919,8548.086825,1257.934446,8284.825421,5.892,5550.110704,10.916543,0,2612.166675,24.433268,0,8207.82369,77.001731,0,1214.401971,43.532475,0
id103.png,Full,3170,5975,5229.14901,1.142633,1938.657413,0.490529,0.45001,2.730418,7890.971951,1283.915197,8127.548571,6.173,5216.734146,12.414864,0,2558.125014,28.277456,0,8038.712322,88.836249,0,1233.010815,50.904382,0
id104.png,Full,1609,1887,2608.986863,0.723269,998.654365,0.482442,0.431717,2.07606,4254.264911,599.498012,3976.650221,3.696,2608.715328,0.271535,0,1265.16954,0.552132,0,3974.915647,1.734574,0,598.616156,0.881855,0
