File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
id039.png,Full,2273,3003,3562.97521,0.842835,1329.379958,0.506257,0.45001,2.383483,5232.349184,936.946849,5696.935814,1.973,3556.881186,6.094024,0,1800.155038,13.170373,0,5655.559868,41.375946,0,914.534437,22.412411,0
id040.png,Full,366,706,701.624897,1.006236,241.179177,0.427255,0.390294,1.338698,1137.501376,121.895255,947.923749,0.844,701.624897,0,0,301.667465,0,0,947.923749,0,0,121.895255,0,0
id041.png,Full,8008,11955,6510.586763,1.83624,1861.542424,0.39674,0.341302,2.953945,8826.570813,1261.782143,8384.654838,6.635,6496.094299,14.492464,0,2634.904421,33.010143,0,8280.950414,103.704424,0,1202.147696,59.634447,0
id042.png,Full,1878,2562,3188.569195,0.803495,1170.89506,0.482374,0.435848,3.122352,4863.929856,745.994882,4855.447228,2.161,3183.421912,5.147283,0,1532.773234,12.730418,0,4815.453439,39.993788,0,720.804305,25.190577,0
id043.png,Full,862,1062,1395.082934,0.761245,496.38476,0.464085,0.416935,2.394735,2185.587056,308.929643,2044.60613,1.269,1393.363922,1.719013,0,647.038402,3.752442,0,2032.817486,11.788644,0,302.477429,6.452214,0
id044.png,Full,1382,1664,2127.550692,0.78212,795.225112,0.470323,0.441973,1.910167,3391.896148,444.041793,3162.984875,1.498,2127.550692,0,0,1006.802187,0,0,3162.984875,0,0,444.041793,0,0
id045.png,Full,2043,2813,3219.862189,0.87364,1108.729413,0.471464,0.416935,2.274998,4710.977719,739.829117,4790.878606,1.684,3218.737347,1.124842,0,1522.568349,2.38677,0,4783.380347,7.49826,0,735.844544,3.984573,0
id046.png,Full,4490,8132,4793.725597,1.696384,1468.415074,0.393292,0.361696,2.328718,7090.100573,860.103209,6124.615384,5.173,4789.20605,4.519546,0,1938.712136,9.691922,0,6094.167314,30.44807,0,843.753697,16.349513,0
id058.png,Full,3439,4505,4992.998515,0.902263,1724.199061,0.456309,0.401609,2.250446,7571.6714,1082.832031,7207.477355,3.948,4991.692564,1.305951,0,2291.334275,2.769828,0,7198.775684,8.701671,0,1078.211368,4.620663,0
id060.png,Full,5700,8148,4747.377495,1.716316,1385.318914,0.4091,0.361696,1.912511,6499.61755,915.998512,6248.289797,5.581,4747.377495,0,0,1988.153243,0,0,6248.289797,0,0,915.998512,0,0
id061.png,Full,1027,1259,1295.327044,0.971955,455.925611,0.473828,0.423333,1.915788,1913.233933,290.191335,1943.160209,0.804,1295.327044,0,0,618.527105,0,0,1943.160209,0,0,290.191335,0,0
id062.png,Full,2138,2556,2824.675083,0.904883,908.06494,0.414003,0.381,1.610893,4404.657766,466.345597,3698.378126,2.124,2824.675083,0,0,1177.145629,0,0,3698.378126,0,0,466.345597,0,0
id063.png,Full,3385,4109,3762.084834,1.092214,1317.784999,0.492008,0.419079,2.710656,5453.768671,1057.201975,5860.143078,4.215,3746.949377,15.135457,0,1831.546907,33.557306,0,5754.719693,105.423386,0,998.205375,58.9966,0
id064.png,Full,1598,1882,2143.045518,0.878189,735.58007,0.443068,0.416935,1.818363,3332.135366,406.983862,3004.887648,1.555,2143.045518,0,0,956.446491,0,0,3004.887648,0,0,406.983862,0,0
id065.png,Full,9541,14090,7176.200264,1.963435,1814.464561,0.399339,0.322401,5.275556,9013.868698,1683.273369,9289.480982,5.569,7133.508834,41.621321,1.070109,2832.462546,117.58943,5.510936,8902.749777,369.418089,17.313116,1377.767606,283.211289,22.294474
id077.png,Full,1415,1629,2105.062854,0.773849,824.655609,0.491628,0.465667,1.714369,3350.772227,477.11556,3275.037155,1.649,2105.062854,0,0,1042.414743,0,0,3275.037155,0,0,477.11556,0,0
id078.png,Full,1115,1191,1440.279339,0.826923,560.398073,0.485608,0.467587,1.669888,2304.967374,312.212455,2214.736367,1.173,1440.279339,0,0,704.942129,0,0,2214.736367,0,0,312.212455,0,0
id079.png,Full,2240,3896,2600.231498,1.498328,827.014027,0.426965,0.390294,2.29109,3772.064584,504.594175,3545.153803,4.66,2598.197113,2.034385,0,1123.771526,4.32619,0,3531.562675,13.591128,0,497.358389,7.235786,0
id081.png,Full,2015,3591,3948.02446,0.909569,1202.759691,0.377554,0.338667,1.848179,6587.351942,574.706505,4710.703346,5.722,3948.02446,0,0,1499.07718,0,0,4710.703346,0,0,574.706505,0,0
id082.png,Full,2430,2890,3875.389659,0.745731,1384.863718,0.442391,0.416935,2.025817,6399.882351,740.304621,5414.509188,4.228,3875.248755,0.140903,0,1723.015218,0.284987,0,5413.613876,0.895312,0,739.851913,0.452708,0
id097.png,Full,1042,1166,1550.115377,0.752202,575.78021,0.448218,0.435848,1.902647,2593.659036,288.787227,2200.947972,1.649,1550.115377,0,0,700.54475,0,0,2200.947972,0,0,288.787227,0,0
id098.png,Full,2440,2794,3824.901997,0.730476,1354.103027,0.432044,0.416935,1.866991,6354.539096,665.84995,5224.397516,3.1,3824.901997,0,0,1662.957596,0,0,5224.397516,0,0,665.84995,0,0
id099.png,Full,1914,2342,3098.294209,0.7559,1079.086552,0.433039,0.401609,1.820333,5036.025648,551.516773,4235.368017,2.15,3098.294209,0,0,1348.11514,0,0,4235.368017,0,0,551.516773,0,0
id100.png,Full,1897,3645,3763.515504,0.968509,1292.64168,0.428805,0.399372,1.910167,6064.089888,663.194408,5099.145432,3.961,3763.515504,0,0,1622.714013,0,0,5099.145432,0,0,663.194408,0,0
id101.png,Full,1173,1271,1804.95855,0.704171,593.719243,0.394502,0.361696,1.676315,3089.801207,265.131795,2253.138694,1.832,1804.95855,0,0,717.177905,0,0,2253.138694,0,0,265.131795,0,0
id102.png,Full,975,1889,1779.312347,1.061646,604.240727,0.420666,0.390294,1.441821,2876.542371,294.921501,2370.079498,2.297,1779.312347,0,0,754.221271,0,0,2370.079498,0,0,294.921501,0,0
id115.png,Full,1729,3318,2970.767866,1.116883,1084.653297,0.477439,0.441973,1.736183,4460.217541,660.81719,4492.29341,2.12,2970.767866,0,0,1429.519545,0,0,4492.29341,0,0,660.81719,0,0
id116.png,Full,1734,1938,2310.696428,0.838708,800.197324,0.436162,0.401609,2.20174,3724.875364,440.615122,3199.415635,3.148,2309.808051,0.888377,0,1016.422462,1.829293,0,3193.527735,5.8879,0,437.50757,3.107552,0
id117.png,Full,2771,3271,3315.042687,0.986714,1174.004372,0.445253,0.419079,2.317532,5243.627866,652.160942,4697.320955,3.294,3313.949907,1.09278,0,1492.668225,2.363247,0,4689.896597,7.424358,0,648.139242,4.0217,0
id118.png,Full,1637,3083,3080.932266,1.000671,1124.316748,0.471002,0.431717,2.228037,4810.799552,688.179795,4592.561367,3.816,3079.816815,1.115451,0,1459.238446,2.338435,0,4585.214957,7.34641,0,684.325184,3.854612,0
id120.png,Full,1627,3377,3274.98923,1.031148,1214.995778,0.474431,0.431717,2.437018,5080.346698,721.661575,4916.651973,2.882,3270.997346,3.991884,0,1555.717546,8.899135,0,4888.694514,27.957459,0,706.027783,15.633792,0
id127.png,Full,977,1675,1956.181214,0.85626,621.18917,0.395986,0.341302,2.732058,3233.108356,323.495739,2445.026638,2.33,1953.078847,3.102367,0,770.858607,7.27122,0,2422.183426,22.843212,0,310.001318,13.494421,0
id129.png,Full,2075,4240,3774.372027,1.123366,1299.928404,0.455295,0.416935,2.11709,5641.474993,811.764788,5445.932338,3.448,3773.950821,0.421206,0,1732.146291,0.869556,0,5443.200549,2.73179,0,810.354488,1.4103,0
id130.png,Full,1624,1928,2725.96673,0.707272,1030.903852,0.481851,0.423333,2.975705,4413.736433,682.940006,4152.296125,3.155,2714.020542,11.946189,0,1294.523305,27.155271,0,4066.985326,85.310799,0,633.919831,49.020175,0
id131.png,Full,1345,2961,2967.918157,0.997669,999.836262,0.454322,0.416935,2.078217,4359.964638,616.291149,4249.649679,4.585,2967.60792,0.310237,0,1351.849709,0.632295,0,4247.663264,1.986414,0,615.278874,1.012275,0
id132.png,Full,1513,2991,2707.610165,1.104664,973.906654,0.472142,0.431717,1.866991,4075.419441,598.538008,4049.876965,2.969,2707.610165,0,0,1288.766554,0,0,4049.876965,0,0,598.538008,0,0
id139.png,Full,1781,1987,2492.365029,0.797235,926.0658,0.470848,0.425445,2.120473,3988.666481,529.022763,3701.698398,1.701,2491.927792,0.437237,0,1177.344375,0.904091,0,3698.858113,2.840285,0,527.554053,1.46871,0
id140.png,Full,1645,2047,2449.231208,0.835772,797.585322,0.407034,0.378641,1.402761,3960.39903,381.053661,3149.434693,1.646,2449.231208,0,0,1002.436948,0,0,3149.434693,0,0,381.053661,0,0
id141.png,Full,1467,2630,3034.796819,0.866615,879.763025,0.355047,0.322401,1.561176,5094.545759,374.99858,3398.939736,2.2,3034.796819,0,0,1081.605038,0,0,3398.939736,0,0,374.99858,0,0
id142.png,Full,1571,1969,2440.284812,0.806873,822.655165,0.421888,0.390294,1.432469,3933.566366,405.870211,3251.944076,2.385,2440.284812,0,0,1035.101853,0,0,3251.944076,0,0,405.870211,0,0
id143.png,Full,683,1189,1137.452332,1.045319,394.768028,0.432966,0.419079,1.354667,1822.463472,195.529855,1558.506041,1.701,1137.452332,0,0,495.984965,0,0,1558.506041,0,0,195.529855,0,0
id144.png,Full,1405,2793,3193.726348,0.874527,1096.83562,0.414247,0.381,1.634089,5371.369843,512.589485,4176.130701,4.029,3193.726348,0,0,1328.960091,0,0,4176.130701,0,0,512.589485,0,0
id152.png,Full,934,1828,1659.717193,1.101392,688.859733,0.542213,0.508,2.082955,2497.865273,474.840012,2854.640859,2.036,1659.377022,0.340171,0,907.726138,0.694725,0,2852.458316,2.182543,0,473.725538,1.114474,0
id153.png,Full,1228,1374,1563.979286,0.878528,643.888945,0.546208,0.511516,1.942726,2314.871434,449.541862,2707.802047,1.089,1563.979286,0,0,861.80528,0,0,2707.802047,0,0,449.541862,0,0
id154.png,Full,558,630,861.022356,0.731688,323.564317,0.461645,0.431717,1.230583,1416.731405,169.559115,1256.212015,0.837,861.022356,0,0,399.84288,0,0,1256.212015,0,0,169.559115,0,0
id155.png,Full,1733,1996,2272.892013,0.878176,850.595073,0.494543,0.45001,2.146095,3461.984593,560.907769,3561.321457,1.438,2272.232838,0.659175,0,1132.181067,1.36718,0,3557.026335,4.295122,0,558.679737,2.228032,0
id156.png,Full,1913,2221,2766.275869,0.802884,1104.553794,0.519873,0.473301,2.309787,4263.282855,740.044838,4551.578049,2.368,2764.715918,1.559951,0,1445.421375,3.310711,0,4541.177144,10.400905,0,734.517037,5.527801,0
id157.png,Full,1815,2107,2913.090546,0.723287,1133.943073,0.483058,0.441973,2.184991,4765.983684,657.002142,4448.836444,2.818,2911.699928,1.390618,0,1413.117788,2.899293,0,4439.728047,9.108397,0,652.25176,4.750382,0
id158.png,Full,406,460,544.397603,0.844971,220.318108,0.496719,0.493687,1.462186,885.465771,121.502458,857.908321,0.712,544.397603,0,0,273.073097,0,0,857.908321,0,0,121.502458,0,0
id166.png,Full,1672,3804,3618.711689,1.051203,1441.051777,0.551681,0.508,2.155262,5003.725878,1081.261566,6306.082815,2.752,3616.712997,1.998692,0,2002.792398,4.144533,0,6293.062381,13.020434,0,1074.509295,6.75227,0
id167.png,Full,1330,1508,1760.696111,0.856479,728.417002,0.545354,0.508,2.424854,2645.686228,516.566585,3037.76503,1.395,1758.961691,1.73442,0,963.097649,3.850159,0,3025.6694,12.09563,0,509.831322,6.735263,0
id168p1.png,Full,633,747,919.835612,0.812102,377.281503,0.538827,0.473301,1.736183,1388.590777,264.851357,1571.830015,0.887,919.835612,0,0,500.304072,0,0,1571.830015,0,0,264.851357,0,0
id168p2.png,Full,577,637,794.988303,0.80127,325.846571,0.523658,0.495499,2.200112,1231.157501,212.361828,1322.711846,0.685,793.872852,1.115451,0,418.663288,2.312837,0,1315.445853,7.265993,0,208.592191,3.769637,0
id168p3.png,Full,478,548,805.624669,0.680218,365.073195,0.575255,0.550333,2.215939,1269.695966,253.22358,1463.988554,0.695,803.901143,1.723526,0,462.368076,3.610709,0,1452.645178,11.343376,0,247.277625,5.945955,0
id169.png,Full,1733,2099,2773.009841,0.756939,1080.383144,0.497611,0.467587,2.294607,4342.601855,664.328805,4366.417615,2.128,2771.822122,1.187719,0,1387.325585,2.539856,0,4358.438424,7.979191,0,660.056067,4.272737,0
id170.png,Full,1362,2876,2687.610043,1.070096,1018.601457,0.516072,0.467587,2.005814,3870.336451,717.550546,4385.089815,1.651,2687.588876,0.021167,0,1395.449448,0.042456,0,4384.956434,0.133381,0,717.483661,0.066884,0
id171.png,Full,1803,2393,2994.996241,0.798999,1064.914089,0.469598,0.416935,2.507334,4585.438853,679.377319,4434.625243,1.858,2991.258615,3.737626,0,1403.392097,8.163572,0,4408.978624,25.646619,0,665.294816,14.082503,0
id172.png,Full,1317,1615,1751.699175,0.921962,645.167616,0.487811,0.457905,1.760782,2596.122389,399.870329,2704.787854,1.142,1751.699175,0,0,860.921493,0,0,2704.787854,0,0,399.870329,0,0
id180.png,Full,2731,3829,2956.781304,1.294989,923.332831,0.411974,0.378641,2.070875,4373.881923,543.226975,3904.489041,3.508,2956.418462,0.362842,0,1241.884292,0.739681,0,3902.165266,2.323776,0,542.042551,1.184425,0
id181.png,Full,267,301,463.72599,0.64909,177.039969,0.459315,0.45001,1.862667,783.713618,91.57943,673.553004,0.546,463.72599,0,0,214.39858,0,0,673.553004,0,0,91.57943,0,0
id183.png,Full,1805,2171,2337.770792,0.928662,872.401033,0.494074,0.455944,2.074765,3461.528568,562.193094,3661.544898,1.376,2337.532823,0.237969,0,1164.959553,0.487608,0,3660.013034,1.531865,0,561.408308,0.784786,0
id184.png,Full,632,1320,1298.36965,1.01666,468.45874,0.485915,0.419079,2.167285,1973.990374,318.580034,1990.314643,1.139,1297.033765,1.335885,0,630.659705,2.768364,0,1981.61757,8.697073,0,314.071694,4.50834,0
id185.png,Full,1476,1866,2134.354092,0.874269,828.22191,0.524781,0.478947,2.506262,3107.416394,579.850979,3540.206867,1.25,2131.581624,2.772468,0,1120.683369,6.151919,0,3520.880044,19.326823,0,569.082673,10.768306,0
id202.png,Full,2717,3513,5075.208787,0.692188,1672.783393,0.407688,0.364165,1.832109,8388.531757,813.053876,6518.756933,5.355,5075.208787,0,0,2074.863432,0,0,6518.756933,0,0,813.053876,0,0
id203.png,Full,4955,7215,8915.141307,0.809297,2886.3755,0.425809,0.378641,2.58268,13711.736998,1658.22255,11965.192971,6.573,8900.997159,14.144149,0,3777.225685,31.210004,0,11867.14385,98.049121,0,1603.846534,54.376017,0
id204.png,Full,2682,5406,6239.85272,0.866367,2030.273717,0.406881,0.378641,1.745448,10071.204765,984.171487,8006.495362,4.307,6239.85272,0,0,2548.0648,0,0,8006.495362,0,0,984.171487,0,0
id205.png,Full,1133,2152,2101.338572,1.024109,666.091858,0.415048,0.361696,1.990117,3266.629948,368.518954,2747.680477,1.648,2101.338572,0,0,874.380424,0,0,2747.680477,0,0,368.518954,0,0
id206.png,Full,1815,3692,3140.373274,1.175656,1069.852699,0.460048,0.416935,2.098811,4591.005704,660.21613,4566.804872,2.34,3139.821436,0.551838,0,1452.175537,1.128447,0,4563.25975,3.545122,0,658.403373,1.812757,0
id207.png,Full,3012,4442,5390.157886,0.824095,1845.629821,0.448234,0.401609,2.042994,8184.400733,1051.727182,7612.69464,3.131,5389.830114,0.327772,0,2422.421378,0.663327,0,7610.610737,2.083903,0,1050.672817,1.054365,0
id208.png,Full,3294,4442,4848.426483,0.916174,1585.356148,0.422057,0.381,2.275786,7493.015724,864.85074,6476.639065,4.487,4846.220379,2.206104,0,2056.818767,4.638843,0,6462.06571,14.573356,0,857.181897,7.668844,0
id209.png,Full,2800,6182,6717.821304,0.920239,2093.252982,0.412207,0.361696,2.490121,10293.699405,1183.369505,8718.616688,6.236,6709.014057,8.807247,0,2755.378057,19.375526,0,8657.746677,60.87001,0,1149.736219,33.633286,0
id226.png,Full,769,881,1086.54471,0.810827,361.180281,0.420667,0.378641,1.745448,1749.917758,191.182588,1443.394868,0.651,1086.54471,0,0,459.434184,0,0,1443.394868,0,0,191.182588,0,0
id227.png,Full,356,424,664.120325,0.638439,243.739208,0.450522,0.419079,1.382169,1100.913629,124.822512,941.749623,0.391,664.120325,0,0,299.726768,0,0,941.749623,0,0,124.822512,0,0
id228.png,Full,3361,4887,5373.098622,0.909531,1842.238699,0.466373,0.423333,2.250048,7770.445739,1148.777277,7902.477306,2.437,5371.780271,1.31835,0,2512.501419,2.772336,0,7893.767756,8.70955,0,1144.193032,4.584245,0
id229.png,Full,3666,7331,7040.539351,1.041255,2316.025834,0.439257,0.399372,1.969751,10500.135086,1352.172769,9759.480023,5.629,7040.539351,0,0,3105.776736,0,0,9759.480023,0,0,1352.172769,0,0
id230.png,Full,3569,7104,5784.320579,1.228148,1865.569746,0.442512,0.390294,2.200112,8278.41914,1193.166253,8123.477768,4.715,5781.375769,2.94481,0,2579.150705,6.081975,0,8104.370681,19.107087,0,1183.295064,9.871189,0
id231.png,Full,3204,7103,6768.138394,1.049476,2123.25337,0.424177,0.378641,3.73782,9990.323326,1292.370841,9056.139648,3.719,6748.380779,19.757614,0,2833.259194,48.714882,0,8903.097333,153.042315,0,1194.879045,97.491796,0
id232.png,Full,3205,6909,6444.069027,1.072149,2074.919685,0.439075,0.390294,2.101798,9314.458716,1258.699612,8916.985404,4.125,6443.452185,0.616842,0,2836.591368,1.259235,0,8913.029402,3.956002,0,1256.680211,2.019401,0
id233.png,Full,2285,4914,4125.698729,1.191071,1420.725653,0.497343,0.435848,2.80616,5490.950862,1070.130213,6488.411558,2.155,4114.876243,10.822486,0,2040.214421,24.855789,0,6410.324794,78.086763,0,1024.885066,45.245147,0
id234.png,Full,2441,3319,3755.244723,0.883831,1242.676278,0.446711,0.390294,3.31527,5605.927152,793.821747,5292.511117,1.938,3746.932196,8.312527,0,1663.338984,21.14238,0,5226.09037,66.420747,0,750.712352,43.109395,0
id235.png,Full,3530,7295,6569.962635,1.110356,2062.90582,0.430755,0.381,2.201333,9442.542541,1248.269929,8930.018848,3.91,6567.823039,2.139596,0,2837.435995,4.481931,0,8915.938447,14.080401,0,1240.891119,7.37881,0
id236.png,Full,2794,6016,5365.383647,1.121262,1696.035138,0.44317,0.390294,2.623984,7523.779522,1093.228323,7493.40318,4.207,5361.632376,3.751271,0,2376.310068,8.511615,0,7466.663154,26.740026,0,1077.951593,15.27673,0
id237.png,Full,2832,3958,4471.897125,0.885083,1600.681386,0.484629,0.435848,2.177185,6521.804623,1029.939355,6844.969527,3.542,4471.170818,0.726307,0,2177.129108,1.525608,0,6840.176689,4.792838,0,1027.421104,2.518252,0
id238.png,Full,3882,7365,6229.659833,1.182248,1884.3896,0.444954,0.381,2.919466,8600.552034,1372.480242,8728.284443,7.272,6214.287287,15.372545,0,2744.307067,33.444163,0,8623.216507,105.067937,0,1314.735064,57.745178,0
id239.png,Full,2729,5689,5201.733417,1.093674,1629.044681,0.427786,0.383345,2.240469,7481.26478,952.768916,7020.370891,5.085,5200.924571,0.808846,0,2232.562138,1.716848,0,7014.977255,5.393636,0,949.903706,2.86521,0
id240.png,Full,3708,7811,6793.245666,1.149819,2231.382186,0.456787,0.399372,2.328718,9534.586767,1465.014067,9793.566737,5.296,6788.805909,4.439757,0,3107.509639,9.39844,0,9764.040667,29.52607,0,1449.35897,15.655097,0
id241.png,Full,3505,7412,6235.020187,1.188769,2066.226154,0.468704,0.423333,2.590302,8500.278868,1394.198739,9229.052159,3,6230.665097,4.355091,0,2927.026601,10.027661,0,9197.549334,31.502825,0,1375.95982,18.238919,0
id256.png,Full,2493,4557,4424.883528,1.029858,1416.234175,0.42255,0.378641,2.158585,6761.244041,813.268881,5892.150493,5.202,4424.143318,0.74021,0,1873.627624,1.535231,0,5887.327422,4.823072,0,810.766687,2.502194,0
id257.png,Full,2252,3112,3720.390309,0.836471,1257.473291,0.451557,0.390294,3.035037,5645.01328,790.130643,5296.726684,2.208,3711.940145,8.450164,0,1665.404677,20.493782,0,5232.34357,64.383115,0,750.4436,39.687043,0
id258.png,Full,686,1306,1574.257179,0.829598,520.411594,0.409136,0.378641,1.628596,2581.977226,253.922255,2037.071361,1.947,1574.257179,0,0,648.298215,0,0,2037.071361,0,0,253.922255,0,0
id259.png,Full,3961,7361,5007.68142,1.469942,1492.065564,0.406739,0.364165,2.286,7238.169502,922.887636,6512.487706,8.109,5004.477474,3.203946,0,2065.635588,6.778012,0,6491.193954,21.293753,0,911.604469,11.283167,0
id260.png,Full,707,849,1202.661899,0.705934,379.666803,0.389015,0.34909,1.590742,2015.834452,174.534098,1475.635967,1.266,1202.661899,0,0,469.709517,0,0,1475.635967,0,0,174.534098,0,0
id261.png,Full,3032,5899,5818.310979,1.013868,1902.780693,0.428781,0.381,2.033763,8898.895269,1062.603693,7870.77194,6.236,5818.081777,0.229202,0,2504.434773,0.463315,0,7869.316393,1.455547,0,1061.868101,0.735592,0
id262.png,Full,2502,5046,4912.745358,1.027124,1518.843736,0.40626,0.361696,1.942265,7504.815774,825.593058,6304.781604,4.611,4912.745358,0,0,2006.505227,0,0,6304.781604,0,0,825.593058,0,0
id270.png,Full,731,861,1138.951302,0.755959,375.828997,0.405804,0.378641,1.780015,1893.524135,180.559233,1460.529872,1.363,1138.951302,0,0,464.901097,0,0,1460.529872,0,0,180.559233,0,0
id271.png,Full,3476,4544,4962.375654,0.91569,1495.064662,0.387069,0.341302,1.859778,7862.840337,755.774502,6073.12621,4.831,4962.375654,0,0,1932.896031,0,0,6073.12621,0,0,755.774502,0,0
id272.png,Full,2916,4786,3351.916392,1.42784,892.859325,0.347139,0.308191,2.472789,5133.03518,447.996074,3736.554714,5.595,3349.967296,1.949096,0,1184.704647,4.338781,0,3722.924031,13.630683,0,440.380969,7.615104,0
id273.png,Full,3370,5379,3649.582747,1.473867,1014.764996,0.369462,0.338667,2.035965,5445.823764,544.204178,4315.389204,4.54,3649.290045,0.292702,0,1372.555947,0.591759,0,4313.53014,1.859064,0,543.264523,0.939655,0
id275.png,Full,2590,5499,4820.064389,1.140856,1400.208221,0.361235,0.322401,2.324867,7869.304636,667.722587,5548.545463,5.459,4818.523477,1.540912,0,1762.262489,3.298093,0,5538.184199,10.361264,0,662.164045,5.558541,0
id276.png,Full,2343,2925,3652.858043,0.800743,1203.8027,0.424713,0.381,2.5034,5789.132454,675.482368,4901.3371,2.853,3650.087702,2.770341,0,1553.914938,6.155389,0,4881.999375,19.337726,0,664.690448,10.79192,0
id277.png,Full,2445,4485,4289.012102,1.045695,1336.971788,0.407588,0.381,1.794055,6551.826997,705.587436,5521.695854,5.447,4289.012102,0,0,1757.213128,0,0,5521.695854,0,0,705.587436,0,0
id278.png,Full,1743,3379,3311.895317,1.020262,970.135605,0.376164,0.341302,1.526937,5165.511697,450.019252,3926.7908,3.951,3311.895317,0,0,1249.716443,0,0,3926.7908,0,0,450.019252,0,0
id279.png,Full,2498,5155,5259.178493,0.980191,1729.608996,0.426496,0.390294,2.101798,8158.978323,944.402849,7077.114722,6.307,5258.663853,0.51464,0,2251.266561,1.054716,0,7073.801236,3.313487,0,942.704768,1.698081,0
id280.png,Full,1236,2212,1816.082184,1.218007,598.418606,0.437475,0.416935,1.67471,2697.283548,335.457893,2513.249784,2.019,1816.082184,0,0,799.799289,0,0,2513.249784,0,0,335.457893,0,0
id281.png,Full,3260,6102,4541.552569,1.343593,1263.871128,0.361408,0.330634,2.406679,6936.945848,640.657219,5250.211838,6.069,4539.436267,2.116302,0,1665.903368,4.673817,0,5235.528607,14.683231,0,632.528697,8.128521,0
id282.png,Full,2151,3953,3471.247449,1.138784,1068.468741,0.394788,0.378641,2.262755,5394.963217,525.244465,4339.372856,5.289,3470.007125,1.240324,0,1378.268798,2.646627,0,4331.058231,8.314625,0,520.803102,4.441363,0
id283.png,Full,3356,6364,5885.886656,1.08123,1818.523245,0.407619,0.378641,2.34826,8962.5033,983.616189,7572.189827,5.982,5884.197577,1.689079,0,2406.088405,3.597841,0,7560.886875,11.302952,0,977.582607,6.033581,0
id291.png,Full,2061,3826,3705.976753,1.032386,1130.954279,0.401663,0.34909,2.71528,5797.869181,626.513718,4699.152768,3.335,3704.005868,1.970885,0,1490.696418,4.596865,0,4684.71129,14.441478,0,618.026624,8.487094,0
id292.png,Full,3334,6116,5535.0465,1.104959,1848.819331,0.444976,0.416935,2.315985,8280.357536,1091.932698,7791.42197,5.874,5532.369593,2.676907,0,2473.887948,5.721145,0,7773.448464,17.973506,0,1082.306524,9.626174,0
id293.png,Full,3448,4542,5314.714584,0.854608,1701.632349,0.413692,0.378641,1.818363,8352.642149,898.588074,6939.151171,4.688,5314.714584,0,0,2208.59406,0,0,6939.151171,0,0,898.588074,0,0
id294.png,Full,1914,3635,3585.534559,1.013796,1212.166034,0.441792,0.390294,3.081913,5564.907294,732.292144,5009.59245,3.098,3578.635944,6.898615,0,1576.773247,17.375935,0,4954.870604,54.721846,0,697.22029,35.071854,0
id295.png,Full,2181,2559,3030.965653,0.844285,1112.701628,0.479507,0.45001,2.243667,4633.777992,684.073093,4605.320004,2.06,3029.806364,1.159289,0,1463.387036,2.473449,0,4597.549436,7.770568,0,679.924169,4.148924,0
id296.png,Full,1862,3382,3402.771737,0.993896,1091.60624,0.416338,0.361696,2.159,5410.159232,635.214764,4479.9232,2.513,3400.90518,1.866556,0,1421.782799,3.873386,0,4467.754598,12.168602,0,628.898258,6.316506,0
id297.png,Full,1857,3352,2847.30962,1.177252,864.226318,0.407113,0.361696,1.950092,4277.995975,495.384891,3671.474833,2.55,2847.30962,0,0,1168.359522,0,0,3671.474833,0,0,495.384891,0,0
id305.png,Full,1686,3010,2932.386881,1.026468,947.568893,0.421264,0.378641,2.034204,4568.418909,543.882836,3908.619028,2.076,2932.200013,0.186868,0,1243.508833,0.377428,0,3907.433301,1.185726,0,543.284095,0.598741,0
id306.png,Full,1700,3130,3403.809891,0.919558,1085.080267,0.40123,0.361696,2.442527,5544.977054,561.091897,4310.641345,3.156,3402.248436,1.561456,0,1368.292788,3.467493,0,4299.747893,10.893452,0,555.022902,6.068995,0
id307.png,Full,1463,2961,3730.255986,0.793779,1135.95875,0.375885,0.330634,1.678985,6278.311805,536.52017,4414.146688,4.813,3730.255986,0,0,1404.773073,0,0,4414.146688,0,0,536.52017,0,0
id308.png,Full,1376,2602,2846.834249,0.913998,776.105079,0.355457,0.283981,2.234061,4607.906412,429.158547,3189.039949,3.734,2844.185772,2.648477,0,1009.371065,5.515065,0,3171.713863,17.326086,0,420.130887,9.02766,0
id309.png,Full,1873,3563,4041.724718,0.881554,1158.186752,0.38037,0.308191,2.624667,6495.869833,664.694292,4820.251139,3.368,4037.98922,3.735498,0,1525.416422,8.527575,0,4793.460973,26.790166,0,649.279817,15.414475,0
id310.png,Full,1543,2680,2841.952904,0.943014,728.108759,0.323422,0.271066,1.491311,4693.216349,308.167852,2901.181548,3.237,2841.952904,0,0,923.164167,0,0,2901.181548,0,0,308.167852,0,0
